ImgID,Quality,human_lat,human_lon,model_lat,model_lon,source_folder
id_edc13679,0.0,,,0.1069337957,34.405947164,east_african_field_centers_planet_label_edc13679
id_edc62b65,0.0,,,-0.8024224343,36.9840394383,east_african_field_centers_planet_label_edc62b65
id_edc6e8ed,0.0,,,0.1451167091,35.231708511,east_african_field_centers_planet_label_edc6e8ed
id_edc80903,1.0,0.0586486356,35.0766948893,0.0592803156,35.0764179706,east_african_field_centers_planet_label_edc80903
id_edcebad8,0.0,,,0.9478345551,34.9179556416,east_african_field_centers_planet_label_edcebad8
id_edd0034b,0.0,,,-0.5770828893,34.7323545173,east_african_field_centers_planet_label_edd0034b
id_edd19c6b,,,,-2.5254558844,29.7112595028,east_african_field_centers_planet_label_edd19c6b
id_edd55b8e,,,,-8.1083969066,35.902802002,east_african_field_centers_planet_label_edd55b8e
id_edda931c,0.0,,,-1.0155703291,34.5930517219,east_african_field_centers_planet_label_edda931c
id_eddcef76,0.0,,,0.1058856258,34.4118883394,east_african_field_centers_planet_label_eddcef76
id_edde78ab,,,,-1.5820056273,30.319169184,east_african_field_centers_planet_label_edde78ab
id_eddf2124,0.0,,,-0.5110374428,35.1445069653,east_african_field_centers_planet_label_eddf2124
id_ede3ace9,1.0,0.4929019291,34.2561798033,0.492870891,34.2562562344,east_african_field_centers_planet_label_ede3ace9
id_ede568b5,0.0,,,0.6709517752,34.5172003723,east_african_field_centers_planet_label_ede568b5
id_edeec4f6,0.0,,,-0.724293197,34.6572676895,east_african_field_centers_planet_label_edeec4f6
id_edef6c36,1.0,0.0,0.0,0.6262497314,34.4566841463,east_african_field_centers_planet_label_edef6c36
id_edf40749,0.0,,,0.676230555,35.2024400496,east_african_field_centers_planet_label_edf40749
id_edf998c6,0.0,,,0.5475755013,34.7720682401,east_african_field_centers_planet_label_edf998c6
id_edfcd3e2,0.0,,,0.1562245882,34.2330110344,east_african_field_centers_planet_label_edfcd3e2
id_edfedeed,0.0,,,0.1774712212,34.608183058,east_african_field_centers_planet_label_edfedeed
id_edff05d6,0.0,,,0.0718485387,34.5757372889,east_african_field_centers_planet_label_edff05d6
id_ee062ab6,0.0,,,0.6616492208,34.5148621944,east_african_field_centers_planet_label_ee062ab6
id_ee0691be,0.0,,,-0.4319522196,34.7086119981,east_african_field_centers_planet_label_ee0691be
id_ee0837a3,0.0,,,-0.5711330043,34.8192033685,east_african_field_centers_planet_label_ee0837a3
id_ee0900e1,0.0,,,-0.3478395113,34.9598243313,east_african_field_centers_planet_label_ee0900e1
id_ee0a7081,3.0,0.8906618517,34.9321411179,0.8911226444,34.932530539,east_african_field_centers_planet_label_ee0a7081
id_ee0bc522,,,,-9.0518469872,33.0398013211,east_african_field_centers_planet_label_ee0bc522
id_ee0c0a8e,2.0,0.0,0.0,0.0252008392,34.6627276505,east_african_field_centers_planet_label_ee0c0a8e
id_ee0f65b2,3.0,0.740915369,34.8951626297,0.7405250325,34.8945600235,east_african_field_centers_planet_label_ee0f65b2
id_ee111fed,0.0,,,-0.8181612236,34.7554348499,east_african_field_centers_planet_label_ee111fed
id_ee1380fe,3.0,-0.4266095891,35.055718009,-0.4265790276,35.0556410582,east_african_field_centers_planet_label_ee1380fe
id_ee141072,0.0,,,0.4574695183,34.9253502302,east_african_field_centers_planet_label_ee141072
id_ee15f458,0.0,,,0.633879847,35.0895812352,east_african_field_centers_planet_label_ee15f458
id_ee171964,0.0,,,0.1027736665,34.9124373403,east_african_field_centers_planet_label_ee171964
id_ee1a4b21,0.0,,,0.6979584542,34.3645710519,east_african_field_centers_planet_label_ee1a4b21
id_ee1b163a,0.0,,,0.6000344575,34.8451925551,east_african_field_centers_planet_label_ee1b163a
id_ee1b2839,0.0,,,0.6327508389,34.7728058489,east_african_field_centers_planet_label_ee1b2839
id_ee240017,0.0,,,0.5819366613,34.5583397136,east_african_field_centers_planet_label_ee240017
id_ee2448c5,0.0,,,-0.8007568092,34.5556708586,east_african_field_centers_planet_label_ee2448c5
id_ee24e9e5,0.0,,,0.1417194959,34.6369277265,east_african_field_centers_planet_label_ee24e9e5
id_ee2625d9,0.0,,,0.5945486794,34.4226899849,east_african_field_centers_planet_label_ee2625d9
id_ee28e6a6,0.0,,,0.0089864279,35.3813226166,east_african_field_centers_planet_label_ee28e6a6
id_ee29c7e0,0.0,,,-0.7417785249,34.7393735282,east_african_field_centers_planet_label_ee29c7e0
id_ee2b5737,0.0,,,0.8497571018,34.8920018933,east_african_field_centers_planet_label_ee2b5737
id_ee2db384,2.0,0.0,0.0,0.2155058037,35.2370543903,east_african_field_centers_planet_label_ee2db384
id_ee317669,1.0,-0.6795381732,34.7965277503,-0.6784043773,34.7975992751,east_african_field_centers_planet_label_ee317669
id_ee329dab,0.0,,,0.6845694243,34.6810553921,east_african_field_centers_planet_label_ee329dab
id_ee3dc5a5,0.0,,,1.0159204893,35.0751534696,east_african_field_centers_planet_label_ee3dc5a5
id_ee3e56b0,0.0,,,0.0410997586,34.4706828439,east_african_field_centers_planet_label_ee3e56b0
id_ee3e88db,0.0,,,0.1494666649,34.9008450607,east_african_field_centers_planet_label_ee3e88db
id_ee425db5,0.0,,,-1.092457427,34.4043650147,east_african_field_centers_planet_label_ee425db5
id_ee47b72a,0.0,,,0.062978559,34.9945193955,east_african_field_centers_planet_label_ee47b72a
id_ee51eeae,0.0,,,-0.6099926212,34.736193502,east_african_field_centers_planet_label_ee51eeae
id_ee5628b1,3.0,-0.722131204,34.52230302,-0.7221573841,34.5223176322,east_african_field_centers_planet_label_ee5628b1
id_ee577a02,,,,-1.7901521846,29.2810940911,east_african_field_centers_planet_label_ee577a02
id_ee5a340d,0.0,,,0.883131109,34.9816296192,east_african_field_centers_planet_label_ee5a340d
id_ee5b35f7,0.0,,,1.027513488,35.2811217835,east_african_field_centers_planet_label_ee5b35f7
id_ee606efc,0.0,,,0.6303835208,34.9561518314,east_african_field_centers_planet_label_ee606efc
id_ee6772fc,1.0,0.0,0.0,0.4717470071,34.6432628934,east_african_field_centers_planet_label_ee6772fc
id_ee68f820,0.0,,,-0.7440411572,34.795933414,east_african_field_centers_planet_label_ee68f820
id_ee6adc61,0.0,,,0.1171140457,34.5680943667,east_african_field_centers_planet_label_ee6adc61
id_ee6bdd60,0.0,,,1.0953935921,35.1914276156,east_african_field_centers_planet_label_ee6bdd60
id_ee6dc3e0,0.0,,,0.731155763,34.4301025258,east_african_field_centers_planet_label_ee6dc3e0
id_ee7027de,,,,-2.6575961799,29.8772365644,east_african_field_centers_planet_label_ee7027de
id_ee75b3ed,0.0,,,0.817458408,34.9058600024,east_african_field_centers_planet_label_ee75b3ed
id_ee82be97,1.0,-0.48587026,34.8195892482,-0.4853656748,34.8198632773,east_african_field_centers_planet_label_ee82be97
id_ee83007a,0.0,,,0.3608751336,34.841419532,east_african_field_centers_planet_label_ee83007a
id_ee83aa9a,0.0,,,0.595875924,34.612557384,east_african_field_centers_planet_label_ee83aa9a
id_ee88a440,0.0,,,-0.4544361849,34.9066730423,east_african_field_centers_planet_label_ee88a440
id_ee89fa56,1.0,0.0,0.0,0.1923242246,35.2264418924,east_african_field_centers_planet_label_ee89fa56
id_ee92a6fb,3.0,-0.6505198785,34.9220763246,-0.6503328908,34.9220038049,east_african_field_centers_planet_label_ee92a6fb
id_ee9766ed,0.0,,,0.1010430398,34.8132963807,east_african_field_centers_planet_label_ee9766ed
id_ee9953df,0.0,,,0.0024787415,35.2854608409,east_african_field_centers_planet_label_ee9953df
id_ee9cdb4d,0.0,,,0.5917803959,34.5740440961,east_african_field_centers_planet_label_ee9cdb4d
id_ee9e8747,1.0,-0.615319464,35.0326210833,-0.6148822154,35.0328794971,east_african_field_centers_planet_label_ee9e8747
id_eea3de64,0.0,,,-0.3918437934,34.9553899809,east_african_field_centers_planet_label_eea3de64
id_eea8bf8d,0.0,,,-0.5799266753,37.2284279115,east_african_field_centers_planet_label_eea8bf8d
id_eea99464,0.0,,,0.2840912077,34.1271107521,east_african_field_centers_planet_label_eea99464
id_eeaf956b,,,,-8.8547711664,34.7601578586,east_african_field_centers_planet_label_eeaf956b
id_eeb12cb2,0.0,,,0.117489903,34.626192795,east_african_field_centers_planet_label_eeb12cb2
id_eeb7857a,1.0,-0.7966166962,34.5953887713,-0.7963464151,34.5956250484,east_african_field_centers_planet_label_eeb7857a
id_eeb96740,,,,-1.7756865013,29.3934118962,east_african_field_centers_planet_label_eeb96740
id_eeb9c6e1,0.0,,,0.6149514251,34.6106768789,east_african_field_centers_planet_label_eeb9c6e1
id_eebb31ed,0.0,,,0.3350644712,34.3800500367,east_african_field_centers_planet_label_eebb31ed
id_eebb3d39,0.0,,,0.3593991248,34.6433362483,east_african_field_centers_planet_label_eebb3d39
id_eebc7cb7,0.0,,,0.1414384481,34.3725414706,east_african_field_centers_planet_label_eebc7cb7
id_eebff227,,,,-8.1112433108,35.4289323506,east_african_field_centers_planet_label_eebff227
id_eec96914,0.0,,,0.5675075515,34.9160158372,east_african_field_centers_planet_label_eec96914
id_eecc39cc,0.0,,,0.1825248859,34.5744707231,east_african_field_centers_planet_label_eecc39cc
id_eecdb210,0.0,,,-0.0668918884,35.2561266397,east_african_field_centers_planet_label_eecdb210
id_eecee8e5,0.0,,,0.581858142,34.5583516163,east_african_field_centers_planet_label_eecee8e5
id_eecef9a6,0.0,,,0.0970567983,34.1865088313,east_african_field_centers_planet_label_eecef9a6
id_eed1fd41,1.0,0.0,0.0,0.3357020829,34.6591678372,east_african_field_centers_planet_label_eed1fd41
id_eedb3b3a,0.0,,,0.4115656277,34.3349982464,east_african_field_centers_planet_label_eedb3b3a
id_eedc13c2,,,,-2.1111434307,29.4932759346,east_african_field_centers_planet_label_eedc13c2
id_eededc75,0.0,,,0.6348392954,35.0486407017,east_african_field_centers_planet_label_eededc75
id_eee1e274,0.0,,,0.3001198026,34.2383697826,east_african_field_centers_planet_label_eee1e274
id_eee5641f,0.0,,,-0.3948618099,34.9431768301,east_african_field_centers_planet_label_eee5641f
id_eee7b4d0,0.0,,,0.0494896873,34.3567654135,east_african_field_centers_planet_label_eee7b4d0
id_eee92ef4,3.0,-0.7827013499,34.7090867011,-0.7824492729,34.7092737138,east_african_field_centers_planet_label_eee92ef4
id_eef28b09,0.0,,,0.0988442597,34.7637753346,east_african_field_centers_planet_label_eef28b09
id_eefa8d64,0.0,,,-0.6193330813,34.7366823527,east_african_field_centers_planet_label_eefa8d64
id_ef0112f1,1.0,0.1474499863,34.5032279139,0.1471916931,34.5031121647,east_african_field_centers_planet_label_ef0112f1
id_ef01a27d,0.0,,,-0.824028915,34.6658141283,east_african_field_centers_planet_label_ef01a27d
id_ef0c5417,0.0,,,0.0227044901,34.5501419755,east_african_field_centers_planet_label_ef0c5417
id_ef0dc55b,0.0,,,0.1309671762,34.5934326017,east_african_field_centers_planet_label_ef0dc55b
id_ef1360e4,0.0,,,1.1037333924,35.0528675706,east_african_field_centers_planet_label_ef1360e4
id_ef181034,0.0,,,-0.5627995309,34.8148692429,east_african_field_centers_planet_label_ef181034
id_ef1cc2a9,,,,-7.7499900487,35.5582457438,east_african_field_centers_planet_label_ef1cc2a9
id_ef1de65d,0.0,,,0.1145171079,34.5101005137,east_african_field_centers_planet_label_ef1de65d
id_ef20ae4a,0.0,,,0.7805389386,34.7996500257,east_african_field_centers_planet_label_ef20ae4a
id_ef2512cb,0.0,,,0.3076140462,34.4406323776,east_african_field_centers_planet_label_ef2512cb
id_ef255102,0.0,,,0.7317371489,34.9068761426,east_african_field_centers_planet_label_ef255102
id_ef2975dc,0.0,,,0.0564605172,34.5109189347,east_african_field_centers_planet_label_ef2975dc
id_ef297cda,0.0,,,0.1804865119,34.5663195384,east_african_field_centers_planet_label_ef297cda
id_ef2b0a66,0.0,,,-0.7181269063,34.7222947847,east_african_field_centers_planet_label_ef2b0a66
id_ef322f4d,0.0,,,-0.9285265416,34.4617515201,east_african_field_centers_planet_label_ef322f4d
id_ef358415,0.0,,,0.23197058,34.7448485631,east_african_field_centers_planet_label_ef358415
id_ef395dc4,0.0,,,0.0771197932,34.663117413,east_african_field_centers_planet_label_ef395dc4
id_ef404374,0.0,,,0.5739905537,34.4540212102,east_african_field_centers_planet_label_ef404374
id_ef4245ca,0.0,,,0.0395280019,35.2196592922,east_african_field_centers_planet_label_ef4245ca
id_ef5683a4,2.0,0.2808498316,34.44591438,0.2808566779,34.4458737024,east_african_field_centers_planet_label_ef5683a4
id_ef57bef1,1.0,0.1916643979,34.0684470899,0.1914641464,34.0681088746,east_african_field_centers_planet_label_ef57bef1
id_ef5aedb0,1.0,0.0,0.0,0.2903957048,34.6416577288,east_african_field_centers_planet_label_ef5aedb0
id_ef5f095b,0.0,,,0.5819391083,34.558362877,east_african_field_centers_planet_label_ef5f095b
id_ef5f9aa8,,,,-2.1400175959,29.3082862272,east_african_field_centers_planet_label_ef5f9aa8
id_ef62c9c9,0.0,,,0.2955209026,34.3371753863,east_african_field_centers_planet_label_ef62c9c9
id_ef665896,1.0,0.0,0.0,0.781353673,34.5178698471,east_african_field_centers_planet_label_ef665896
id_ef691342,,,,-2.3066025309,29.1563447944,east_african_field_centers_planet_label_ef691342
id_ef691374,,,,-1.5947352164,30.2650725448,east_african_field_centers_planet_label_ef691374
id_ef6aabff,0.0,,,0.4712236413,34.4484242321,east_african_field_centers_planet_label_ef6aabff
id_ef796af6,0.0,,,0.5479488363,34.3771595351,east_african_field_centers_planet_label_ef796af6
id_ef7dedf5,0.0,,,0.2083415642,34.2923155108,east_african_field_centers_planet_label_ef7dedf5
id_ef841907,0.0,,,0.4227628985,34.1611318095,east_african_field_centers_planet_label_ef841907
id_ef8765e2,0.0,,,0.4422404847,34.7629462283,east_african_field_centers_planet_label_ef8765e2
id_ef8b4550,0.0,,,0.7269460028,34.8712603021,east_african_field_centers_planet_label_ef8b4550
id_ef940066,0.0,,,-0.5539580614,37.0329373462,east_african_field_centers_planet_label_ef940066
id_ef966b5b,0.0,,,0.0498602539,35.0823113772,east_african_field_centers_planet_label_ef966b5b
id_ef990488,0.0,,,0.4491449817,34.2601421986,east_african_field_centers_planet_label_ef990488
id_ef9a39c7,0.0,,,0.6704290784,34.752880171,east_african_field_centers_planet_label_ef9a39c7
id_ef9b3cf5,0.0,,,-0.8730672861,34.7740918056,east_african_field_centers_planet_label_ef9b3cf5
id_efa2e3c7,,,,-1.8078909293,30.3528408029,east_african_field_centers_planet_label_efa2e3c7
id_efaa9d5d,0.0,,,0.1673933509,34.4049612938,east_african_field_centers_planet_label_efaa9d5d
id_efad9059,0.0,,,0.8004984198,34.6505730969,east_african_field_centers_planet_label_efad9059
id_efaf4c49,0.0,,,0.367640429,34.6758106615,east_african_field_centers_planet_label_efaf4c49
id_efb37168,,,,-8.1006133727,35.442371901,east_african_field_centers_planet_label_efb37168
id_efbdfd5d,0.0,,,0.8437082196,34.7671141387,east_african_field_centers_planet_label_efbdfd5d
id_efbfee7e,0.0,,,-0.7008392551,34.7399874377,east_african_field_centers_planet_label_efbfee7e
id_efc10c8d,3.0,0.7355418222,34.8992724488,0.7350883469,34.8997385108,east_african_field_centers_planet_label_efc10c8d
id_efc22c73,0.0,,,-0.5202220946,34.8992168435,east_african_field_centers_planet_label_efc22c73
id_efc6c481,2.0,0.0,0.0,0.6271983575,34.4571988737,east_african_field_centers_planet_label_efc6c481
id_efc8a873,2.0,-0.688522933,34.753140123,-0.6889845315,34.7531551265,east_african_field_centers_planet_label_efc8a873
id_efc9e71f,,,,-7.9133360654,35.7282598806,east_african_field_centers_planet_label_efc9e71f
id_efc9ed57,0.0,,,0.3430103025,34.4876251227,east_african_field_centers_planet_label_efc9ed57
id_efce8a6b,3.0,0.8278033094,35.0700139217,0.8278459756,35.0704959871,east_african_field_centers_planet_label_efce8a6b
id_efcf1e8e,0.0,,,-0.500692198,37.1760814808,east_african_field_centers_planet_label_efcf1e8e
id_efd00a78,3.0,0.8530938711,35.0908893052,0.8529011663,35.0910621946,east_african_field_centers_planet_label_efd00a78
id_efd3ecff,3.0,-0.347133535,34.93010397,-0.347114783,34.9300906295,east_african_field_centers_planet_label_efd3ecff
id_efd6aa55,1.0,0.211275516,34.8200077187,0.2114880275,34.8203337682,east_african_field_centers_planet_label_efd6aa55
id_efdda312,0.0,,,0.2079048771,34.4854096312,east_african_field_centers_planet_label_efdda312
id_efde44fb,0.0,,,-0.8108372384,37.0188627235,east_african_field_centers_planet_label_efde44fb
id_efe04698,0.0,,,0.4675098979,34.1379049323,east_african_field_centers_planet_label_efe04698
id_efef0643,0.0,,,0.1293152672,34.8999958192,east_african_field_centers_planet_label_efef0643
id_efef90f0,0.0,,,0.353072202,35.0239281399,east_african_field_centers_planet_label_efef90f0
id_eff0328f,,,,-2.6922182154,29.0099348367,east_african_field_centers_planet_label_eff0328f
id_eff2a0da,0.0,,,-0.4041487396,34.9098093733,east_african_field_centers_planet_label_eff2a0da
id_effbf104,0.0,,,0.5860518527,34.3651551359,east_african_field_centers_planet_label_effbf104
id_f000b752,0.0,,,-0.0218162234,35.3628455928,east_african_field_centers_planet_label_f000b752
id_f013d4a0,0.0,,,0.8503339416,34.8457650727,east_african_field_centers_planet_label_f013d4a0
id_f0186b40,0.0,,,0.1891518299,34.7039442515,east_african_field_centers_planet_label_f0186b40
id_f01f1f92,0.0,,,-0.4079359615,34.9133737773,east_african_field_centers_planet_label_f01f1f92
id_f01f6415,0.0,,,0.4901678394,34.641800882,east_african_field_centers_planet_label_f01f6415
id_f0221521,3.0,0.7491378713,34.7313839823,0.7493746937,34.730878021,east_african_field_centers_planet_label_f0221521
id_f0255e73,0.0,,,-0.6389318895,34.5723273853,east_african_field_centers_planet_label_f0255e73
id_f02b40f8,0.0,,,0.2785750235,34.1761888481,east_african_field_centers_planet_label_f02b40f8
id_f02e6996,1.0,0.0,0.0,0.2214088217,34.400094336,east_african_field_centers_planet_label_f02e6996
id_f031ce3b,0.0,,,0.336370395,34.5232310824,east_african_field_centers_planet_label_f031ce3b
id_f0326919,3.0,0.1377693876,34.3919376312,0.1378443654,34.3915996431,east_african_field_centers_planet_label_f0326919
id_f037a559,2.0,0.0,0.0,0.3498867398,34.4566761341,east_african_field_centers_planet_label_f037a559
id_f03a0394,1.0,-0.5772493576,34.8029058954,-0.577480884,34.803129431,east_african_field_centers_planet_label_f03a0394
id_f03c4c1e,0.0,,,0.7127132367,35.1273632602,east_african_field_centers_planet_label_f03c4c1e
id_f046fec3,0.0,,,0.6774155401,34.7852199728,east_african_field_centers_planet_label_f046fec3
id_f048d870,0.0,,,-1.003077981,34.4186201038,east_african_field_centers_planet_label_f048d870
id_f049c0a2,,,,-8.1079489271,35.4378744946,east_african_field_centers_planet_label_f049c0a2
id_f04aa5bc,1.0,0.0,0.0,0.7806929446,34.4599870382,east_african_field_centers_planet_label_f04aa5bc
id_f04b06df,0.0,,,0.5960883734,34.8062536034,east_african_field_centers_planet_label_f04b06df
id_f04e94e8,0.0,,,-0.8154682683,35.040593377,east_african_field_centers_planet_label_f04e94e8
id_f04ed354,0.0,,,-0.7632705623,34.8727234317,east_african_field_centers_planet_label_f04ed354
id_f04f0877,1.0,0.0,0.0,-0.9849034456,34.4306413437,east_african_field_centers_planet_label_f04f0877
id_f04f6c84,1.0,0.612358654,34.4960075705,0.6119782563,34.4962792008,east_african_field_centers_planet_label_f04f6c84
id_f05071e0,0.0,,,0.9919282667,34.9621140605,east_african_field_centers_planet_label_f05071e0
id_f053fd72,,,,-7.9204466822,35.7372958999,east_african_field_centers_planet_label_f053fd72
id_f056ee24,0.0,,,0.2551371692,34.7014770547,east_african_field_centers_planet_label_f056ee24
id_f0583949,0.0,,,0.8535112149,34.7815892071,east_african_field_centers_planet_label_f0583949
id_f059a617,0.0,,,0.5078694247,35.1370014268,east_african_field_centers_planet_label_f059a617
id_f05ac944,0.0,,,0.7310690601,35.1475689985,east_african_field_centers_planet_label_f05ac944
id_f061cec1,0.0,,,0.2337498669,34.852938344,east_african_field_centers_planet_label_f061cec1
id_f061ed14,0.0,,,-0.4683499549,34.9258318573,east_african_field_centers_planet_label_f061ed14
id_f0655986,0.0,,,0.2103973676,34.8060971597,east_african_field_centers_planet_label_f0655986
id_f065d2ff,0.0,,,0.1889279091,34.7152788653,east_african_field_centers_planet_label_f065d2ff
id_f06740a3,0.0,,,0.1408984501,34.5038252943,east_african_field_centers_planet_label_f06740a3
id_f06826e6,0.0,,,0.1897738387,34.6623276268,east_african_field_centers_planet_label_f06826e6
id_f06dce75,0.0,,,0.6397846709,34.2913503089,east_african_field_centers_planet_label_f06dce75
id_f06f3431,0.0,,,-1.0732594834,34.438714407,east_african_field_centers_planet_label_f06f3431
id_f074a502,1.0,0.716928787,34.3998719753,0.7161123255,34.4004337048,east_african_field_centers_planet_label_f074a502
id_f076769d,,,,-7.8023271404,35.6026888549,east_african_field_centers_planet_label_f076769d
id_f077d761,0.0,,,0.1086136091,34.3263715213,east_african_field_centers_planet_label_f077d761
id_f07ac514,0.0,,,0.8413741031,34.8362607303,east_african_field_centers_planet_label_f07ac514
id_f07e9a86,0.0,,,0.0015385418,35.2879838316,east_african_field_centers_planet_label_f07e9a86
id_f080fd42,0.0,,,-0.4108707561,34.8585697032,east_african_field_centers_planet_label_f080fd42
id_f085b96a,0.0,,,0.1872573101,34.9653012245,east_african_field_centers_planet_label_f085b96a
id_f087df46,0.0,,,-0.7532293798,34.659595285,east_african_field_centers_planet_label_f087df46
id_f0900960,0.0,,,-0.5588043888,34.7360430228,east_african_field_centers_planet_label_f0900960
id_f0911c47,0.0,,,0.1206262259,34.3514238265,east_african_field_centers_planet_label_f0911c47
id_f09146a8,0.0,,,0.2890742501,34.4437980216,east_african_field_centers_planet_label_f09146a8
id_f091620b,0.0,,,1.0020370858,35.1584436866,east_african_field_centers_planet_label_f091620b
id_f0a42fad,,,,-2.3730325798,29.6082553886,east_african_field_centers_planet_label_f0a42fad
id_f0a550e4,0.0,,,0.2538881379,34.7074264436,east_african_field_centers_planet_label_f0a550e4
id_f0b1f26c,2.0,-0.6954644086,34.7789350851,-0.6956681111,34.7788825765,east_african_field_centers_planet_label_f0b1f26c
id_f0b72365,0.0,,,-0.4820472845,34.9758425297,east_african_field_centers_planet_label_f0b72365
id_f0b963a5,0.0,,,0.7505571018,34.4181150753,east_african_field_centers_planet_label_f0b963a5
id_f0beae61,0.0,,,-0.5524661007,34.6223609057,east_african_field_centers_planet_label_f0beae61
id_f0c59903,0.0,,,0.1389000582,34.4507495903,east_african_field_centers_planet_label_f0c59903
id_f0d04b48,0.0,,,0.3277434329,34.1967966224,east_african_field_centers_planet_label_f0d04b48
id_f0d41bf1,0.0,,,0.039330132,34.4889742874,east_african_field_centers_planet_label_f0d41bf1
id_f0d803e0,0.0,,,0.3716760749,34.1845217427,east_african_field_centers_planet_label_f0d803e0
id_f0db07d7,,,,-1.7629638365,29.3173998576,east_african_field_centers_planet_label_f0db07d7
id_f0db89eb,,,,-7.7660887404,35.56143888,east_african_field_centers_planet_label_f0db89eb
id_f0e03a97,0.0,,,0.3625618218,34.9505797437,east_african_field_centers_planet_label_f0e03a97
id_f0e248ab,0.0,,,-0.4092247317,34.9174498223,east_african_field_centers_planet_label_f0e248ab
id_f0e2492b,,,,-1.6985622972,30.3261692726,east_african_field_centers_planet_label_f0e2492b
id_f0e2f9d2,0.0,,,0.387220412,34.7279947415,east_african_field_centers_planet_label_f0e2f9d2
id_f0e58d97,0.0,,,0.2607097881,34.8056001245,east_african_field_centers_planet_label_f0e58d97
id_f0e97679,0.0,,,0.2035983767,34.2982632658,east_african_field_centers_planet_label_f0e97679
id_f0e9791b,0.0,,,0.5817712519,34.5582753069,east_african_field_centers_planet_label_f0e9791b
id_f0e981e5,0.0,,,0.3142357433,34.7493516059,east_african_field_centers_planet_label_f0e981e5
id_f0ee1b08,0.0,,,0.5876733559,34.3647714995,east_african_field_centers_planet_label_f0ee1b08
id_f0eed8d7,0.0,,,0.6654515796,34.6890094,east_african_field_centers_planet_label_f0eed8d7
id_f0f3ed4b,0.0,,,0.7111134372,35.1520338076,east_african_field_centers_planet_label_f0f3ed4b
id_f0f5d1b6,0.0,,,0.8712291107,34.879857596,east_african_field_centers_planet_label_f0f5d1b6
id_f0fd7baf,,,,-8.0218838151,35.7661339985,east_african_field_centers_planet_label_f0fd7baf
id_f0fd8883,0.0,,,0.0113034566,34.1141558965,east_african_field_centers_planet_label_f0fd8883
id_f100378a,2.0,0.3812530814,34.2623662949,0.3811416811,34.2626955628,east_african_field_centers_planet_label_f100378a
id_f102da83,0.0,,,0.9976874142,35.0634675821,east_african_field_centers_planet_label_f102da83
id_f103c113,0.0,,,0.7129599088,35.1357633749,east_african_field_centers_planet_label_f103c113
id_f10d6faa,0.0,,,0.5818582914,34.5582953985,east_african_field_centers_planet_label_f10d6faa
id_f10e99da,0.0,,,0.839739449,34.9700386428,east_african_field_centers_planet_label_f10e99da
id_f112a3d2,0.0,,,-0.776000087,34.7720614428,east_african_field_centers_planet_label_f112a3d2
id_f113b392,1.0,0.0,0.0,0.2539678079,35.2472777043,east_african_field_centers_planet_label_f113b392
id_f11ba8c9,0.0,,,-0.5219283131,37.191185073,east_african_field_centers_planet_label_f11ba8c9
id_f11fb544,0.0,,,0.6460397453,35.0902723196,east_african_field_centers_planet_label_f11fb544
id_f126ba5f,,,,-7.9254662229,35.7345646235,east_african_field_centers_planet_label_f126ba5f
id_f12af5ce,0.0,,,-0.8696027879,34.8232735606,east_african_field_centers_planet_label_f12af5ce
id_f12f3ac5,0.0,,,-0.9938065842,34.4959072543,east_african_field_centers_planet_label_f12f3ac5
id_f134e0e2,2.0,0.0,0.0,1.1233631644,34.9187609361,east_african_field_centers_planet_label_f134e0e2
id_f13843b2,2.0,0.0,0.0,0.0122697435,34.1161495321,east_african_field_centers_planet_label_f13843b2
id_f13ba41a,0.0,,,0.0311512564,35.3612719994,east_african_field_centers_planet_label_f13ba41a
id_f13c76ce,0.0,,,0.2701700838,34.3298695156,east_african_field_centers_planet_label_f13c76ce
id_f1445a54,0.0,,,0.140656991,34.6069003361,east_african_field_centers_planet_label_f1445a54
id_f148d879,0.0,,,0.2674860203,35.0176308259,east_african_field_centers_planet_label_f148d879
id_f14d3b5e,0.0,,,0.101093782,34.3593358302,east_african_field_centers_planet_label_f14d3b5e
id_f14dd96a,0.0,,,0.6343169741,34.6220298962,east_african_field_centers_planet_label_f14dd96a
id_f14e6132,0.0,,,0.2099191719,35.2305120127,east_african_field_centers_planet_label_f14e6132
id_f14ed83e,0.0,,,0.1575051345,34.6360232692,east_african_field_centers_planet_label_f14ed83e
id_f14fbb15,0.0,,,0.5965166882,34.8213143338,east_african_field_centers_planet_label_f14fbb15
id_f150cff8,0.0,,,-0.5079742706,34.998451986,east_african_field_centers_planet_label_f150cff8
id_f151ebdd,0.0,,,0.6182019179,34.9124327792,east_african_field_centers_planet_label_f151ebdd
id_f1553a7b,0.0,,,0.7962057056,34.9675515905,east_african_field_centers_planet_label_f1553a7b
id_f15644a7,0.0,,,0.6693573383,34.4317989075,east_african_field_centers_planet_label_f15644a7
id_f157b10b,0.0,,,-0.50788319,34.7338006851,east_african_field_centers_planet_label_f157b10b
id_f15d4699,0.0,,,-0.7731749473,34.6974470185,east_african_field_centers_planet_label_f15d4699
id_f163905e,,,,-2.5854787489,29.531426399,east_african_field_centers_planet_label_f163905e
id_f16556ee,0.0,,,0.0646834516,34.7249421548,east_african_field_centers_planet_label_f16556ee
id_f166a048,0.0,,,-0.951057851,34.6557069549,east_african_field_centers_planet_label_f166a048
id_f1699db5,0.0,,,0.5999128023,34.4857693402,east_african_field_centers_planet_label_f1699db5
id_f1709583,,,,-7.9140433646,35.7417305514,east_african_field_centers_planet_label_f1709583
